date,campaign_id,seller_id,category,daily_budget,ad_spend,impressions,clicks,orders,attributed_sales
2024-06-20,C1091,S2071,Fashion,979.78,889.82,6985,59,2,1367.12
2024-06-05,C1120,S2093,Electronics,1010.09,452.05,5907,20,2,5081.73
2024-05-29,C1155,S2119,Sports,1639.91,861.75,7458,82,7,9895.65
2024-04-03,C1063,S2049,Electronics,127.25,127.25,1330,10,0,0.0
2024-04-17,C1117,S2090,Home,4065.85,2846.33,55361,275,19,26727.07
2024-04-02,C1060,S2047,Electronics,1586.33,870.74,10553,49,1,2230.26
2024-05-11,C1081,S2062,Electronics,704.63,339.09,2427,16,2,5077.86
2024-05-15,C1062,S2048,Beauty,4084.32,3686.48,30005,231,9,10811.69
2024-05-14,C1062,S2048,Beauty,4084.32,4084.32,35848,261,6,7969.47
2024-05-19,C1068,S2052,Electronics,835.86,312.57,2371,15,0,0.0
2024-06-06,C1112,S2086,Beauty,5328.38,4481.58,47636,300,22,39838.8
2024-06-05,C1018,S2013,Beauty,2400.15,1069.04,13010,108,2,2970.19
2024-05-17,C1105,S2081,Electronics,1392.46,1392.46,9658,64,2,5950.11
2024-05-30,C1088,S2069,Home,3012.59,1295.25,8546,110,6,10526.35
2024-04-07,C1004,S2003,Electronics,382.12,382.12,4172,22,2,4874.77
2024-05-19,C1087,S2068,Beauty,508.24,193.99,1238,14,0,0.0
2024-04-05,C1102,S2079,Beauty,6294.23,6294.23,66170,498,42,40398.0
2024-04-16,C1119,S2092,Fashion,4462.32,2663.09,21253,183,7,5373.4
2024-04-03,C1111,S2085,Sports,765.0,572.62,8809,79,6,8879.64
2024-04-22,C1080,S2061,Toys,5727.31,2929.51,75257,372,15,9190.24
2024-05-31,C1102,S2079,Beauty,6294.23,6294.23,55459,386,26,28658.21
2024-06-04,C1115,S2088,Beauty,1164.09,355.5,2986,31,1,1217.59
2024-05-11,C1025,S2019,Beauty,2255.05,855.92,10711,55,5,5322.02
2024-06-22,C1082,S2063,Sports,4457.67,2146.66,22998,188,3,4599.08
2024-06-05,C1093,S2073,Fashion,310.74,200.43,2086,17,0,0.0
2024-06-16,C1052,S2040,Sports,17666.34,7106.73,73558,601,23,35535.31
2024-06-06,C1057,S2045,Electronics,3433.05,1281.63,31025,70,3,8493.38
2024-05-24,C1087,S2068,Beauty,508.24,204.71,1108,13,3,3329.89
2024-05-22,C1065,S2050,Home,4230.34,2307.29,35534,197,11,14174.19
2024-06-06,C1042,S2031,Beauty,1261.48,510.6,2598,34,1,1644.54
2024-04-13,C1112,S2086,Beauty,5328.38,5328.38,61518,381,34,64428.61
2024-04-28,C1153,S2118,Electronics,3184.97,1057.64,7794,53,2,5393.25
2024-04-28,C1003,S2002,Sports,732.87,361.22,3853,33,0,0.0
2024-06-22,C1048,S2036,Toys,15243.47,4809.53,55280,374,20,10336.63
2024-04-05,C1056,S2044,Beauty,690.55,369.35,1728,21,1,1575.28
2024-04-04,C1066,S2050,Beauty,2220.85,2220.85,21567,196,5,6957.47
2024-04-04,C1114,S2087,Beauty,307.05,212.54,1905,18,2,2860.55
2024-06-06,C1141,S2108,Fashion,1130.98,818.08,7185,58,2,1672.81
2024-05-08,C1093,S2073,Fashion,310.74,187.63,1525,16,0,0.0
2024-04-12,C1022,S2017,Electronics,806.78,532.7,6195,40,1,2474.07
2024-06-18,C1130,S2100,Sports,3584.28,2218.27,16621,136,6,6818.53
2024-05-24,C1103,S2080,Beauty,1414.63,602.38,3949,44,6,7260.91
2024-05-07,C1014,S2010,Home,2884.14,1331.6,13296,123,12,17634.27
2024-04-19,C1053,S2041,Fashion,10844.87,7162.43,75063,585,36,28338.93
2024-06-05,C1028,S2021,Home,4175.95,2135.78,26303,178,4,6669.75
2024-05-02,C1055,S2043,Beauty,2688.05,1006.29,6610,65,2,2757.96
2024-04-14,C1121,S2093,Beauty,1015.91,508.87,3319,34,2,2725.55
2024-05-13,C1109,S2084,Home,10186.39,4644.82,50643,350,16,24594.69
2024-05-08,C1154,S2118,Beauty,2961.47,1148.02,12645,78,8,9978.87
2024-04-20,C1136,S2104,Home,1983.86,985.59,11501,85,3,4673.75
2024-05-12,C1154,S2118,Beauty,2961.47,997.45,8564,62,4,5037.51
2024-05-21,C1024,S2018,Sports,2063.13,1031.87,13259,85,1,1743.25
2024-06-11,C1099,S2077,Beauty,493.8,432.11,2719,37,0,0.0
2024-04-18,C1062,S2048,Beauty,4084.32,4084.32,42535,316,7,8807.36
2024-04-04,C1130,S2100,Sports,3584.28,2181.82,23843,155,5,6111.88
2024-04-30,C1128,S2098,Beauty,535.92,365.97,2126,30,1,1238.87
2024-05-03,C1089,S2070,Electronics,546.53,198.98,1036,9,0,0.0
2024-05-17,C1091,S2071,Fashion,979.78,717.57,5334,56,1,649.68
2024-05-03,C1035,S2025,Beauty,1898.35,835.38,6615,47,2,2370.8
2024-04-22,C1051,S2039,Electronics,5537.57,5537.57,62767,326,16,38920.99
2024-05-20,C1058,S2046,Electronics,4523.61,4233.31,32597,235,19,45455.04
2024-06-23,C1022,S2017,Electronics,806.78,358.62,3437,18,0,0.0
2024-05-14,C1134,S2103,Fashion,4914.35,2877.01,34546,226,8,6020.45
2024-06-16,C1111,S2085,Sports,765.0,398.16,6068,47,1,1443.26
2024-05-02,C1094,S2074,Electronics,4271.26,1721.72,17577,68,4,9773.23
2024-05-30,C1117,S2090,Home,4065.85,2608.51,36667,207,9,12609.38
2024-06-18,C1052,S2040,Sports,17666.34,6866.67,82034,626,17,22198.74
2024-05-30,C1095,S2075,Sports,1554.33,788.34,11317,54,3,4795.33
2024-04-03,C1024,S2018,Sports,2063.13,821.25,11626,73,2,3111.98
2024-04-24,C1036,S2026,Home,994.55,994.55,7785,74,1,2091.29
2024-05-19,C1121,S2093,Beauty,1015.91,397.83,2339,26,0,0.0
2024-05-18,C1143,S2110,Sports,1197.67,415.88,7209,33,3,4493.36
2024-05-23,C1046,S2034,Beauty,4801.41,1746.39,10312,120,2,2414.98
2024-06-20,C1092,S2072,Sports,1039.65,452.27,6380,46,6,8599.76
2024-06-09,C1110,S2085,Beauty,794.74,684.3,5992,43,0,0.0
2024-06-08,C1035,S2025,Beauty,1898.35,637.76,3922,31,4,4619.15
2024-04-18,C1070,S2053,Sports,142.38,81.99,1848,10,1,1608.8
2024-05-27,C1086,S2067,Fashion,382.75,220.58,991,12,0,0.0
2024-06-10,C1059,S2046,Beauty,3676.12,3676.12,46307,403,8,12000.35
2024-05-19,C1149,S2115,Electronics,3925.63,1446.94,14164,88,3,7686.58
2024-05-11,C1070,S2053,Sports,142.38,58.51,1282,7,0,0.0
2024-05-20,C1023,S2017,Home,810.55,492.68,4555,36,1,2514.37
2024-04-10,C1019,S2014,Toys,60.84,60.84,907,5,0,0.0
2024-04-12,C1047,S2035,Beauty,7572.74,3516.04,26033,312,13,15108.93
2024-04-01,C1108,S2083,Home,2793.01,1466.89,16289,166,6,9497.53
2024-06-07,C1120,S2093,Electronics,1010.09,362.28,3523,16,0,0.0
2024-04-21,C1142,S2109,Fashion,1424.76,704.92,3438,38,1,949.26
2024-05-27,C1147,S2114,Home,1749.71,677.1,7865,51,6,7470.31
2024-05-07,C1068,S2052,Electronics,835.86,367.02,2892,19,1,3221.31
2024-05-20,C1055,S2043,Beauty,2688.05,1051.07,6994,65,4,5340.09
2024-05-12,C1118,S2091,Electronics,2288.72,704.37,12597,51,1,2078.74
2024-04-13,C1133,S2103,Beauty,5212.11,2716.93,26840,251,10,16367.52
2024-04-28,C1054,S2042,Sports,1370.16,586.29,8860,50,1,1424.21
2024-05-24,C1026,S2020,Electronics,34570.6,17535.36,244314,1158,60,133741.61
2024-05-17,C1013,S2009,Sports,1732.7,706.76,11771,74,5,8171.38
2024-05-29,C1107,S2082,Sports,324.12,324.12,4944,36,0,0.0
2024-05-04,C1004,S2003,Electronics,382.12,349.53,3523,17,1,2649.68
2024-05-20,C1113,S2086,Sports,14336.78,5291.19,101378,510,12,17524.21
2024-06-04,C1145,S2112,Beauty,605.97,270.49,3246,26,4,5412.46
2024-06-17,C1010,S2007,Fashion,9480.63,5567.27,24915,306,18,14652.82
2024-04-03,C1053,S2041,Fashion,10844.87,7629.6,66414,564,27,21046.57
2024-06-02,C1159,S2123,Fashion,16415.42,7888.13,59212,520,22,14751.55
2024-05-15,C1122,S2094,Beauty,11557.38,11557.38,90955,708,55,83939.02
2024-06-16,C1007,S2005,Beauty,6589.56,2451.69,23751,181,15,18682.16
2024-05-18,C1058,S2046,Electronics,4523.61,3813.02,23228,208,12,32260.11
2024-05-31,C1132,S2102,Beauty,1755.9,938.39,6673,55,2,1911.64
2024-04-30,C1058,S2046,Electronics,4523.61,4118.39,35739,246,11,25416.67
2024-05-08,C1126,S2097,Sports,2820.65,1066.82,11755,113,4,7389.62
2024-05-29,C1004,S2003,Electronics,382.12,382.12,2997,19,1,2723.07
2024-06-23,C1001,S2001,Sports,943.48,389.32,2971,23,1,1226.31
2024-05-21,C1009,S2006,Electronics,1990.26,925.52,4510,54,0,0.0
2024-05-07,C1084,S2065,Beauty,486.62,281.22,1731,22,4,5588.08
2024-05-28,C1052,S2040,Sports,17666.34,6659.4,,634,15,20401.61
2024-04-10,C1139,S2107,Electronics,9837.11,4339.7,77404,357,14,35247.38
2024-04-27,C1065,S2050,Home,4230.34,1922.02,36230,153,10,11642.09
2024-06-02,C1022,S2017,Electronics,806.78,322.03,3382,20,0,0.0
2024-04-10,C1109,S2084,Home,10186.39,4708.69,47083,405,10,16585.79
2024-05-29,C1105,S2081,Electronics,1392.46,1370.3,10048,59,0,0.0
2024-04-30,C1123,S2095,Electronics,853.95,517.04,3598,20,0,0.0
2024-05-12,C1155,S2119,Sports,1639.91,754.76,7012,75,6,7504.8
2024-04-25,C1051,S2039,Electronics,5537.57,4899.11,43535,264,13,34082.15
2024-04-07,C1066,S2050,Beauty,2220.85,2080.73,14823,184,5,6610.31
2024-04-27,C1120,S2093,Electronics,1010.09,420.96,6379,21,1,2246.59
2024-05-16,C1040,S2030,Sports,1782.54,926.18,13703,82,3,6241.58
2024-05-06,C1068,S2052,Electronics,835.86,385.1,2745,21,0,0.0
2024-06-11,C1031,S2023,Beauty,2412.31,671.09,3575,43,3,3533.99
2024-04-18,C1152,S2117,Beauty,6816.97,6816.97,46570,653,71,88102.29
2024-05-02,C1031,S2023,Beauty,2412.31,873.81,4906,61,9,11790.16
2024-06-08,C1134,S2103,Fashion,4914.35,2382.02,20742,160,6,4563.52
2024-06-07,C1132,S2102,Beauty,1755.9,892.3,4436,51,4,4309.07
2024-06-04,C1017,S2012,Electronics,11302.53,10793.87,82172,635,20,45459.98
2024-04-14,C1043,S2032,Home,1207.3,454.99,4207,36,4,6724.65
2024-06-13,C1003,S2002,Sports,732.87,474.52,5038,42,3,4002.99
2024-04-10,C1076,S2058,Sports,911.67,363.86,3956,22,0,0.0
2024-06-13,C1132,S2102,Beauty,1755.9,860.38,5088,51,4,4243.1
2024-05-04,C1061,S2048,Electronics,8933.93,3768.99,82957,331,18,36658.58
2024-05-18,C1043,S2032,Home,1207.3,456.91,4553,34,3,5622.6
2024-06-11,C1048,S2036,Toys,15243.47,7245.58,96049,549,22,13208.56
2024-05-03,C1019,S2014,Toys,60.84,60.84,677,5,0,0.0
2024-06-16,C1089,S2070,Electronics,546.53,187.96,1040,8,0,0.0
2024-04-15,C1138,S2106,Beauty,2302.32,1128.66,10199,100,7,9767.18
2024-06-17,C1013,S2009,Sports,1732.7,685.21,10687,65,8,13382.39
2024-04-05,C1001,S2001,Sports,943.48,458.77,4213,36,4,5172.56
2024-04-14,C1117,S2090,Home,4065.85,2113.05,39209,198,10,12519.62
2024-05-05,C1059,S2046,Beauty,3676.12,3296.36,43410,463,5,8199.79
2024-05-23,C1048,S2036,Toys,15243.47,6881.84,89634,571,14,8196.48
2024-06-11,C1133,S2103,Beauty,5212.11,2213.53,19118,176,6,9018.33
2024-04-16,C1038,S2028,Electronics,3371.65,1389.44,13629,83,3,6815.38
2024-06-22,C1079,S2061,Sports,5386.43,2838.3,35292,222,3,4524.11
2024-06-12,C1088,S2069,Home,3012.59,1415.23,10128,119,4,7234.47
2024-04-23,C1026,S2020,Electronics,34570.6,20403.9,245661,1492,86,177057.54
2024-05-06,C1073,S2056,Electronics,8751.38,8751.38,32793,307,19,46632.62
2024-04-06,C1134,S2103,Fashion,4914.35,1982.68,19675,158,8,5945.4
2024-06-05,C1030,S2022,Beauty,7500.86,7500.86,54983,531,51,49482.46
2024-04-08,C1092,S2072,Sports,1039.65,460.1,7338,52,4,5527.79
2024-05-27,C1072,S2055,Electronics,29450.31,13808.2,61729,546,20,42293.31
2024-06-22,C1160,S2124,Fashion,10141.84,5824.77,21188,319,10,6890.2
2024-06-18,C1035,S2025,Beauty,1898.35,756.78,6357,35,1,1322.21
2024-04-28,C1113,S2086,Sports,14336.78,5397.74,119904,541,17,23906.04
2024-05-21,C1029,S2022,Home,5337.16,5337.16,37868,404,29,52822.07
2024-06-01,C1025,S2019,Beauty,2255.05,762.55,8749,48,6,6555.54
2024-05-11,C1153,S2118,Electronics,3184.97,1092.52,9480,50,5,12933.06
2024-06-23,C1091,S2071,Fashion,979.78,624.14,3490,41,0,0.0
2024-05-18,C1037,S2027,Electronics,4657.49,1275.41,9206,76,4,10245.19
2024-05-16,C1156,S2120,Fashion,1805.81,1078.84,10095,70,7,7469.72
2024-06-08,C1056,S2044,Beauty,690.55,232.66,1124,11,0,0.0
2024-05-06,C1148,S2115,Home,2080.53,1495.26,14022,123,3,5111.05
2024-04-26,C1078,S2060,Fashion,2938.67,1903.22,8634,145,7,6548.75
2024-04-25,C1064,S2049,Home,293.65,184.05,1922,16,2,3366.85
2024-04-26,C1084,S2065,Beauty,486.62,295.22,2202,23,2,3339.29
2024-06-18,C1133,S2103,Beauty,5212.11,2205.81,23022,166,4,6244.24
2024-05-31,C1098,S2076,Beauty,7223.9,2769.64,15161,141,9,10635.45
2024-05-21,C1124,S2096,Electronics,6094.33,5942.18,109789,464,18,50911.34
2024-05-27,C1006,S2004,Home,4034.75,2466.89,29942,147,7,16194.06
2024-05-17,C1045,S2033,Electronics,1475.87,835.64,6793,35,1,3136.49
2024-05-19,C1113,S2086,Sports,14336.78,5801.71,83586,511,8,12124.87
2024-05-13,C1073,S2056,Electronics,8751.38,7629.61,32307,281,21,58418.75
2024-05-23,C1146,S2113,Electronics,1070.76,475.02,4230,24,0,0.0
2024-05-21,C1033,S2024,Electronics,558.64,229.8,3456,10,0,0.0
2024-06-02,C1009,S2006,Electronics,1990.26,898.15,5520,51,1,2691.94
2024-04-21,C1084,S2065,Beauty,486.62,213.7,1525,16,0,0.0
2024-06-07,C1015,S2011,Sports,4710.93,2068.62,28508,152,3,4290.47
2024-05-11,C1079,S2061,Sports,5386.43,3216.47,38746,282,5,8390.68
2024-05-29,C1108,S2083,Home,2793.01,1564.67,14362,159,5,9278.12
2024-06-20,C1064,S2049,Home,293.65,188.84,1182,14,0,0.0
2024-06-06,C1073,S2056,Electronics,8751.38,7102.24,24759,223,16,40403.32
2024-04-22,C1009,S2006,Electronics,1990.26,1082.4,7506,69,1,2671.41
2024-04-19,C1064,S2049,Home,293.65,179.87,1340,16,1,1599.82
2024-05-09,C1123,S2095,Electronics,853.95,544.39,4316,22,1,1886.55
2024-05-20,C1012,S2008,Sports,493.27,493.27,5869,48,3,4574.24
2024-06-13,C1133,S2103,Beauty,5212.11,2397.35,22180,185,5,7212.98
2024-05-04,C1005,S2003,Beauty,1195.34,386.53,2911,24,1,1125.13
2024-04-25,C1022,S2017,Electronics,806.78,479.72,4234,31,0,0.0
2024-04-22,C1091,S2071,Fashion,979.78,599.92,3941,47,0,0.0
2024-05-26,C1057,S2045,Electronics,3433.05,1234.86,22300,70,2,5711.03
2024-05-13,C1086,S2067,Fashion,382.75,210.46,946,12,0,0.0
2024-04-08,C1002,S2001,Electronics,673.77,400.12,3376,21,1,2092.07
2024-04-26,C1050,S2038,Fashion,6773.51,6773.51,39232,373,3,2892.42
2024-05-24,C1062,S2048,Beauty,4084.32,3550.36,37827,240,11,13283.39
2024-06-01,C1132,S2102,Beauty,1755.9,742.12,4466,42,3,3196.52
2024-06-10,C1156,S2120,Fashion,1805.81,1074.23,9197,72,3,3478.08
2024-06-19,C1046,S2034,Beauty,4801.41,1228.31,4955,76,2,2452.74
2024-06-21,C1057,S2045,Electronics,3433.05,1237.37,28622,67,5,12527.32
2024-05-03,C1026,S2020,Electronics,34570.6,18032.38,185663,1239,63,119283.61
2024-05-25,C1018,S2013,Beauty,2400.15,940.64,10512,97,5,8313.03
2024-05-16,C1006,S2004,Home,4034.75,2455.06,28361,145,9,21870.52
2024-04-14,C1033,S2024,Electronics,558.64,195.43,4108,11,1,2752.57
2024-04-21,C1068,S2052,Electronics,835.86,345.37,2296,18,0,0.0
2024-05-26,C1135,S2104,Electronics,1435.29,1297.48,14094,59,3,6894.22
2024-05-01,C1016,S2012,Home,9001.07,9001.07,124583,858,29,44835.7
2024-04-10,C1086,S2067,Fashion,382.75,198.65,1094,12,0,0.0
2024-05-12,C1014,S2010,Home,2884.14,1166.45,9430,96,5,6626.53
2024-05-05,C1098,S2076,Beauty,7223.9,2879.94,14903,147,4,4058.94
2024-05-25,C1024,S2018,Sports,2063.13,947.59,10045,77,3,5604.82
2024-06-02,C1096,S2075,Electronics,1847.94,732.41,6068,39,3,7286.62
2024-05-18,C1121,S2093,Beauty,1015.91,377.91,3153,25,5,7219.97
2024-04-15,C1076,S2058,Sports,911.67,303.0,3089,21,1,1419.67
2024-05-29,C1136,S2104,Home,1983.86,1091.32,12824,85,7,11927.18
2024-04-26,C1027,S2020,Beauty,59054.17,27760.8,226512,1981,201,357094.48
2024-04-28,C1156,S2120,Fashion,1805.81,858.45,9829,59,3,3221.96
2024-06-20,C1139,S2107,Electronics,9837.11,4250.34,57022,270,15,40391.74
2024-05-12,C1028,S2021,Home,4175.95,1429.09,12819,110,6,10029.13
2024-04-08,C1146,S2113,Electronics,1070.76,431.19,5206,28,1,2053.25
2024-06-04,C1011,S2008,Electronics,2904.49,779.15,4112,32,4,10625.75
2024-04-27,C1004,S2003,Electronics,382.12,344.78,3296,19,0,0.0
2024-04-04,C1113,S2086,Sports,14336.78,5484.06,94469,521,9,13671.03
2024-05-21,C1058,S2046,Electronics,4523.61,3942.96,24358,193,14,34425.84
2024-05-03,C1001,S2001,Sports,943.48,388.64,2983,25,1,1351.58
2024-04-30,C1022,S2017,Electronics,806.78,542.16,5636,37,3,7571.42
2024-05-25,C1002,S2001,Electronics,673.77,315.02,2525,13,0,0.0
2024-05-11,C1002,S2001,Electronics,673.77,341.27,2864,17,0,0.0
2024-06-15,C1045,S2033,Electronics,1475.87,708.25,4819,24,3,9283.2
2024-04-20,C1063,S2049,Electronics,127.25,115.94,1026,9,0,0.0
2024-05-12,C1081,S2062,Electronics,704.63,286.59,2248,14,0,0.0
2024-06-01,C1134,S2103,Fashion,4914.35,2097.77,20441,143,13,10153.78
2024-04-28,C1098,S2076,Beauty,7223.9,2784.32,13733,145,4,4163.37
2024-04-15,C1103,S2080,Beauty,1414.63,775.59,6904,67,6,6662.08
2024-06-06,C1138,S2106,Beauty,2302.32,1059.4,8767,77,6,8021.57
2024-04-29,C1136,S2104,Home,1983.86,1339.69,16019,107,2,3232.77
2024-06-12,C1047,S2035,Beauty,7572.74,3508.67,23131,246,17,21294.16
2024-05-20,C1127,S2098,Electronics,285.61,285.61,2121,15,0,0.0
2024-05-31,C1112,S2086,Beauty,5328.38,4420.53,47773,289,28,49434.57
2024-06-19,C1087,S2068,Beauty,508.24,208.63,1308,13,0,0.0
2024-05-18,C1138,S2106,Beauty,2302.32,723.71,7533,62,7,10111.09
2024-04-29,C1060,S2047,Electronics,1586.33,925.36,11010,49,5,12973.05
2024-05-04,C1079,S2061,Sports,5386.43,3025.44,52137,281,12,18380.12
2024-04-06,C1141,S2108,Fashion,1130.98,553.67,5433,40,1,743.79
2024-05-13,C1027,S2020,Beauty,59054.17,27225.82,184810,1788,194,328283.07
2024-05-11,C1019,S2014,Toys,60.84,60.84,585,5,0,0.0
2024-06-11,C1095,S2075,Sports,1554.33,653.59,6655,41,3,4446.14
2024-05-06,C1103,S2080,Beauty,1414.63,721.53,4975,61,4,4638.5
2024-06-22,C1007,S2005,Beauty,6589.56,2505.21,21725,186,15,17589.04
2024-04-06,C1052,S2040,Sports,17666.34,6740.06,83481,640,14,19051.24
2024-04-30,C1013,S2009,Sports,1732.7,845.82,12459,91,3,5120.23
2024-05-24,C1005,S2003,Beauty,1195.34,465.38,3476,28,1,1247.35
2024-05-05,C1080,S2061,Toys,5727.31,2279.87,53948,268,13,7722.16
2024-06-06,C1161,S2125,Fashion,1108.43,714.68,3057,40,1,887.9
2024-05-25,C1076,S2058,Sports,911.67,325.02,2524,18,0,0.0
2024-05-22,C1121,S2093,Beauty,1015.91,423.17,2507,26,3,4117.52
2024-04-26,C1002,S2001,Electronics,673.77,423.58,3740,21,1,2035.82
2024-04-27,C1110,S2085,Beauty,794.74,794.74,5587,57,4,4914.01
2024-05-12,C1068,S2052,Electronics,835.86,305.58,2095,15,0,0.0
2024-06-16,C1050,S2038,Fashion,6773.51,6773.51,26140,306,5,5168.95
2024-05-26,C1130,S2100,Sports,3584.28,1726.67,11749,99,2,2590.51
2024-05-30,C1009,S2006,Electronics,1990.26,1070.69,4907,61,3,8631.69
2024-05-10,C1105,S2081,Electronics,1392.46,1392.46,9808,66,1,2783.6
2024-05-20,C1105,S2081,Electronics,1392.46,1392.46,7815,59,0,0.0
2024-04-29,C1141,S2108,Fashion,1130.98,718.76,7608,54,2,1711.83
2024-05-09,C1117,S2090,Home,4065.85,2254.52,33226,193,7,9107.91
2024-04-08,C1023,S2017,Home,810.55,543.82,4734,46,4,10186.02
2024-04-03,C1013,S2009,Sports,1732.7,717.15,14535,81,10,16525.59
2024-05-05,C1045,S2033,Electronics,1475.87,718.97,5597,30,1,3004.86
2024-04-03,C1097,S2076,Electronics,5959.98,3005.59,21647,188,18,34658.12
2024-04-08,C1001,S2001,Sports,943.48,411.49,2658,28,1,1256.81
2024-04-26,C1116,S2089,Beauty,1712.87,837.67,7569,78,4,6076.31
2024-06-23,C1059,S2046,Beauty,3676.12,2868.25,27441,303,10,15174.2
2024-05-06,C1053,S2041,Fashion,10844.87,8460.77,103300,620,36,28986.59
2024-06-02,C1033,S2024,Electronics,558.64,194.01,3710,8,0,0.0
2024-05-12,C1130,S2100,Sports,3584.28,1805.13,15166,120,2,2190.52
2024-05-06,C1059,S2046,Beauty,3676.12,3450.28,44840,440,14,21940.8
2024-05-18,C1071,S2054,Electronics,3528.49,1435.85,14573,62,5,12799.13
2024-06-19,C1020,S2015,Home,6106.64,6106.64,86545,501,8,12950.34
2024-06-05,C1001,S2001,Sports,943.48,451.05,3158,28,2,2470.77
2024-06-15,C1110,S2085,Beauty,794.74,603.75,3540,37,1,1243.62
2024-04-29,C1005,S2003,Beauty,1195.34,538.74,3549,36,0,0.0
2024-06-13,C1031,S2023,Beauty,2412.31,667.88,3851,43,2,2498.42
2024-05-03,C1022,S2017,Electronics,806.78,495.74,4332,30,2,5274.68
2024-05-20,C1153,S2118,Electronics,3184.97,1139.8,9073,55,4,9973.59
2024-04-09,C1038,S2028,Electronics,3371.65,1405.7,16687,84,6,15726.45
2024-05-14,C1030,S2022,Beauty,7500.86,7395.98,82047,617,72,69290.05
2024-05-10,C1055,S2043,Beauty,2688.05,1061.72,7335,74,3,4290.48
2024-04-20,C1026,S2020,Electronics,34570.6,19126.4,266839,1390,83,170110.47
2024-05-08,C1079,S2061,Sports,5386.43,3377.63,42004,284,6,10630.09
2024-04-29,C1154,S2118,Beauty,2961.47,1240.16,14980,82,3,3838.52
2024-04-23,C1095,S2075,Sports,1554.33,757.23,8754,50,2,3011.05
2024-06-10,C1044,S2032,Sports,657.38,359.35,3231,33,1,1185.96
2024-05-19,C1150,S2116,Home,6641.48,2213.13,14911,158,20,46832.1
2024-05-02,C1078,S2060,Fashion,2938.67,1756.85,12657,149,8,7285.46
2024-04-12,C1081,S2062,Electronics,704.63,453.38,4870,25,1,2892.14
2024-04-29,C1070,S2053,Sports,142.38,77.77,1929,10,0,0.0
2024-05-18,C1149,S2115,Electronics,3925.63,1302.21,15571,85,3,6678.71
2024-05-29,C1112,S2086,Beauty,5328.38,5328.38,43899,347,40,75413.64
2024-06-04,C1161,S2125,Fashion,1108.43,686.32,2685,37,3,2784.3
2024-05-19,C1074,S2057,Electronics,3077.61,950.21,6835,42,1,2771.26
2024-04-19,C1061,S2048,Electronics,8933.93,4218.38,85485,375,23,45484.32
2024-06-22,C1134,S2103,Fashion,4914.35,2789.98,25709,203,13,9840.25
2024-04-10,C1047,S2035,Beauty,7572.74,3416.68,20238,308,14,16167.98
2024-06-11,C1069,S2053,Beauty,222.33,82.88,367,5,0,0.0
2024-05-27,C1133,S2103,Beauty,5212.11,2510.6,20540,202,13,21558.43
2024-05-14,C1028,S2021,Home,4175.95,1778.53,24480,153,10,18077.07
2024-05-06,C1066,S2050,Beauty,2220.85,2220.85,13011,162,2,2577.32
2024-06-03,C1033,S2024,Electronics,558.64,222.77,2953,9,1,2588.5
2024-05-21,C1132,S2102,Beauty,1755.9,757.87,5459,52,5,4932.97
2024-04-23,C1031,S2023,Beauty,2412.31,886.28,6431,67,9,9792.87
2024-04-27,C1047,S2035,Beauty,7572.74,2633.99,15020,227,17,20969.67
2024-05-31,C1063,S2049,Electronics,127.25,124.86,885,8,0,0.0
2024-06-20,C1107,S2082,Sports,324.12,324.12,4657,35,1,1560.97
2024-04-20,C1100,S2078,Home,573.21,560.29,5013,34,1,1451.17
2024-04-06,C1049,S2037,Electronics,7592.47,7592.47,75891,551,33,88398.18
2024-06-18,C1011,S2008,Electronics,2904.49,854.53,4430,35,5,12423.71
2024-05-29,C1061,S2048,Electronics,8933.93,3321.91,60771,255,11,20651.13
2024-05-05,C1081,S2062,Electronics,704.63,313.38,2347,15,0,0.0
2024-04-20,C1116,S2089,Beauty,1712.87,906.91,9891,88,1,1744.12
2024-04-15,C1045,S2033,Electronics,1475.87,865.99,8351,41,1,2647.27
2024-05-25,C1096,S2075,Electronics,1847.94,598.68,5925,37,2,4609.78
2024-05-06,C1055,S2043,Beauty,2688.05,994.46,5553,61,2,2891.25
2024-05-12,C1066,S2050,Beauty,2220.85,1773.54,15216,132,5,6821.14
2024-06-14,C1107,S2082,Sports,324.12,324.12,4578,38,1,1639.8
2024-04-05,C1003,S2002,Sports,732.87,446.64,6069,43,2,2838.13
2024-05-27,C1022,S2017,Electronics,806.78,426.91,4426,27,3,7349.7
2024-06-10,C1064,S2049,Home,293.65,187.84,1710,15,0,0.0
2024-04-09,C1084,S2065,Beauty,486.62,291.23,1837,22,1,1586.99
2024-05-02,C1120,S2093,Electronics,1010.09,537.56,7315,28,3,7650.78
2024-04-24,C1115,S2088,Beauty,1164.09,488.62,4565,46,1,1405.89
2024-04-29,C1091,S2071,Fashion,979.78,698.7,4460,51,3,2182.69
2024-04-18,C1060,S2047,Electronics,1586.33,784.18,8531,44,2,4512.28
2024-06-10,C1036,S2026,Home,994.55,994.55,7616,75,0,0.0
2024-05-09,C1097,S2076,Electronics,5959.98,3448.26,26891,190,14,31940.33
2024-04-12,C1118,S2091,Electronics,2288.72,751.91,10599,57,2,3890.33
2024-05-30,C1099,S2077,Beauty,493.8,493.8,4398,49,1,1784.19
2024-05-26,C1111,S2085,Sports,765.0,375.19,6904,48,0,0.0
2024-05-04,C1146,S2113,Electronics,1070.76,427.49,4200,24,0,0.0
2024-05-18,C1162,S2126,Fashion,5242.0,3556.97,20343,198,7,6711.2
